,PPutida_1,PPutida_2,PPutida_4,PPutida_1_rna,PPutida_2_rna,PPutida_4_rna,PPutida_1_te,PPutida_2_te,PPutida_4_te,predicted,locus_tag,name,description,type,length,subsystem
PP_3886,27.867457239888125,26.537449304634084,23.261658686399496,6.803384456987869,6.669186136985084,2.3611886696000504,4.0961167807097825,3.979113606901183,9.851673009399825,,PP_RS20225,,hypothetical protein,CDS,261.0,
PP_3887,8.354998928124354,9.273579455907713,8.838345841219388,43.08810156092318,50.018896027388124,31.876047039600675,0.19390501380783845,0.1854015220733763,0.27727233023088516,,PP_RS20230,,hypothetical protein,CDS,672.0,
PP_3888,1.9119590023607456,1.0169460499951017,1.6809123992503132,45.35589637991913,11.115310228308472,5.902971674000125,0.042154585290199366,0.09149056833385932,0.28475698208987843,,PP_RS20235,,hypothetical protein,CDS,282.0,
PP_3889,5.002522869190444,3.7772281856960923,4.8800682558880055,31.74912746594339,23.342151479447793,11.80594334800025,0.15756410548782934,0.16182005283539744,0.41335690948530734,,PP_RS20240,,site-specific integrase,CDS,1299.0,
PP_0384,21.0315490259682,23.946658177265608,16.266894186293353,36.2847171039353,22.230620456616943,47.223773392001,0.5796255477402413,1.0771925247879388,0.3444640912377561,,PP_RS02030,,Lrp/AsnC family transcriptional regulator,CDS,462.0,
PP_3890,1.7286204678877974,2.421300119035956,2.4942571085649807,2.2677948189959563,16.672965342462707,3.541783004400075,0.7622472956583995,0.14522312433945925,0.7042376976416347,,PP_RS20245,,VRR-NUC domain-containing protein,CDS,429.0,
PP_3891,1.230987302889795,1.452780071421574,1.5182434573873795,0.0,6.669186136985084,0.0,inf,0.21783468650918886,inf,,PP_RS20255,,DUF1364 domain-containing protein,CDS,297.0,
PP_3892,1.1524136452585316,0.7506030369011465,0.48800682558880054,4.5355896379919125,2.2230620456616945,1.1805943348000252,0.2540824318861332,0.33764376408924274,0.41335690948530723,,PP_RS20260,,hypothetical protein,CDS,207.0,
PP_3893,16.395703225723654,17.990259884437158,25.10524002751274,56.69487047489891,35.56899273058711,21.25069802640045,0.28919200429221703,0.5057849127385229,1.1813842536524524,,PP_RS20265,,DnaB-like helicase C-terminal domain-containing protein,CDS,1398.0,
PP_3894,31.97947865592425,38.61973689862351,31.720443663272036,129.26430468276953,156.72587421914946,64.93268841400138,0.24739605209965593,0.24641583332067818,0.48851271120990863,,PP_RS20270,,replication protein,CDS,873.0,
PP_3895,23.46733241253737,24.261427192740282,35.78716720984538,99.78297203582208,42.238178867572195,47.223773392001,0.2351837386053464,0.5743956733742295,0.7578210007230636,,PP_RS20275,,YdaS family helix-turn-helix protein,CDS,213.0,
PP_3896,165.9213736980181,164.69683409682577,198.34766311153692,587.3588581199527,585.7768490318565,520.642101646811,0.28248722463998827,0.28115968456081647,0.38096739100459914,,PP_RS20280,,S24 family peptidase,CDS,648.0,
PP_3897,158.74497963436272,166.63387419205455,173.07975414216125,206.36932852863202,299.0018451414979,256.1889706516055,0.7692275822486779,0.5573004879391219,0.6755940886211473,,PP_RS20285,,HIRAN domain-containing protein,CDS,414.0,
PP_3898,46.98704726349558,53.80128864497895,43.86639132237108,36.2847171039353,35.56899273058711,41.32080171800088,1.2949542125105766,1.5125896044481801,1.061605523090837,,PP_RS20290,,hypothetical protein,CDS,237.0,
PP_0385,24.855467030689695,28.40185039629177,22.448313977084826,34.01692228493935,24.45368250227864,25.97307536560055,0.7306794783634557,1.161454942160357,0.8642917198329153,,PP_RS02035,,serine acetyltransferase,CDS,555.0,
PP_5643,343.70736969835707,363.92140789110425,348.81643433475045,995.561925539225,254.54060422826404,256.1889706516055,0.345239568610657,1.429718488311401,1.361559139129023,,PP_RS20295,,hypothetical protein,CDS,993.0,
PP_5644,66.89237386341567,73.4138196091702,46.089533527831165,523.860603188066,208.9678322921993,168.82498987640358,0.1276911710029878,0.35131636675311734,0.27300184387141513,,PP_RS20300,,hypothetical protein,CDS,567.0,
PP_3899,130.09178581816195,126.36765321248657,103.34900106358377,45.35589637991913,37.792054776248804,25.97307536560055,2.868244179950962,3.343762437916049,3.9790821690858373,,PP_RS20305,,type II toxin-antitoxin system HicB family antitoxin,CDS,342.0,
PP_3900,29.648460146196765,23.99508417964633,27.545274155456745,104.318561673814,91.14554387212947,55.487933735601175,0.2842107834931845,0.26326118820805633,0.4964191726206528,,PP_RS20310,,type II toxin-antitoxin system HicA family toxin,CDS,249.0,
PP_3901,31.560419148557514,25.762633266542576,27.003044349246963,276.6709679175067,241.20223195429384,147.57429185000314,0.11407203070893833,0.10680926564321518,0.182979325265496,,PP_RS20315,,DUF1654 domain-containing protein,CDS,261.0,
PP_3903,21.0315490259682,24.818326220118553,18.435813411132465,13.606768913975738,11.115310228308472,16.528320687200353,1.54566812730731,2.232805536719186,1.1154075335317815,,PP_RS20320,,hypothetical protein,CDS,210.0,
PP_3905,12.676550097843847,7.723947379724701,15.182434573873795,13.606768913975738,16.672965342462707,10.625349013200225,0.9316355835824883,0.46326176664287505,1.4288880821714327,,PP_RS20325,,helix-turn-helix transcriptional regulator,CDS,384.0,
PP_3906,2.9334165515671713,2.0096790987998436,5.910304887686585,9.071179275983825,10.003779205477624,0.0,0.3233776405823513,0.20089198866958527,inf,,PP_RS20330,,hypothetical protein,CDS,270.0,
PP_3907,52.46101207847361,52.88119459974529,65.12179972579439,11.338974094979783,23.342151479447793,24.792481030800523,4.626610100617498,2.265480739695564,2.6266753877875884,,PP_RS20335,,hypothetical protein,CDS,459.0,
PP_3908,94.20981549988495,87.31208229243659,102.69832529613203,20.41015337096361,27.78827557077118,7.08356600880015,4.615830845931419,3.14204751820854,14.498110862318,,PP_RS20340,,hypothetical protein,CDS,351.0,
PP_0040,42.586922436144825,35.835241761732156,37.901863454063516,29.481332646947433,52.24195807304982,75.55803742720161,1.4445385812827012,0.6859475234757436,0.5016258328649823,,PP_RS00200,,hypothetical protein,CDS,225.0,
PP_5445,0.7071629186813717,0.31476901547467434,0.704898748072712,0.0,0.0,1.1805943348000252,inf,inf,0.5970710914787772,,PP_RS28480,,site-specific integrase,CDS,120.0,
PP_3909,194.54837629500847,206.63375215852852,198.9441158983677,217.70830262361181,195.6294600182291,210.14579159440447,0.8936194621449797,1.0562506901530782,0.9466956934466869,,PP_RS20345,,hypothetical protein,CDS,279.0,
PP_3910,8.0407042975993,7.2881133582982285,9.922805453638945,2.2677948189959563,7.7807171598159295,10.625349013200225,3.545604844956495,0.9366891519895122,0.9338804251334722,,PP_RS20350,,hypothetical protein,CDS,552.0,
PP_3911,8.747867216280673,7.990290392818656,10.193920356743833,13.606768913975738,16.672965342462707,4.722377339200101,0.6429055473482461,0.4792363103202155,2.158641638423271,,PP_RS20355,,hypothetical protein,CDS,384.0,
PP_3912,18.962442708344927,18.886140928480458,33.61824798500626,56.69487047489891,28.89980659360203,24.792481030800523,0.33446487397374614,0.6535040595275664,1.355985628999421,,PP_RS20360,,DNA cytosine methyltransferase,CDS,1662.0,
PP_3913,24.881658249900113,27.8449513689135,36.05828211295026,47.62369119891509,27.78827557077118,24.792481030800523,0.5224638750905335,1.0020395579422687,1.454403940781637,,PP_RS20365,,hypothetical protein,CDS,678.0,
PP_5645,7.281158940497086,9.200940452336633,8.02500113190472,49.89148601791104,73.36104750683592,69.65506575320148,0.14593990922385336,0.12541997102044206,0.11521058870776925,,PP_RS20370,,hypothetical protein,CDS,300.0,
PP_3914,10.05742817680173,15.181551746355447,10.085474395501878,9.071179275983825,12.22684125113932,15.347726352400326,1.1087233391394904,1.2416577131023765,0.6571314971304886,,PP_RS20375,,hypothetical protein,CDS,384.0,
PP_5646,2.147679975254536,2.1549571059420014,3.470270759742582,13.606768913975738,1.1115310228308473,2.3611886696000504,0.1578390864747191,1.938728709931781,1.4697134559477594,,PP_RS28650,,hypothetical protein,CDS,279.0,
PP_3915,1.9643414407815878,2.058105101180563,3.3618247985006264,11.338974094979783,0.0,5.902971674000125,0.1732380217405453,inf,0.5695139641797569,,PP_RS20380,,hypothetical protein,CDS,324.0,
PP_3916,2.6191219210421175,3.5108851726021366,5.584967003960717,18.14235855196765,2.2230620456616945,2.3611886696000504,0.14436501811712113,1.579301477191619,2.365320093165925,,PP_RS20385,,DUF2591 domain-containing protein,CDS,393.0,
PP_5647,33.786672781443315,36.29528878434898,23.749665511988294,63.49825493188678,28.89980659360203,17.708915022000376,0.532088209631675,1.255900750297208,1.3411135285523303,,PP_RS28655,,hypothetical protein,CDS,273.0,
PP_3917,5.7358770070822365,4.309914211884003,7.320102383832008,2.2677948189959563,2.2230620456616945,0.0,2.529275117411962,1.938728709931781,inf,,PP_RS20390,,hypothetical protein,CDS,318.0,
PP_3919,1.9381502215711668,1.5254190749926526,1.301351534903468,9.071179275983825,4.446124091323389,0.0,0.21366022681333927,0.34308963125197245,inf,,PP_RS20395,,DUF4224 domain-containing protein,CDS,246.0,
PP_3920,12.126534494425004,12.469695613035176,13.881083038970328,124.7287150447776,23.342151479447793,25.97307536560055,0.09722327765560303,0.5342136359630107,0.5344412567082761,,PP_RS20400,,site-specific integrase,CDS,1050.0,
PP_3922,195.85793725552952,193.48609251216328,183.3278974795261,204.1015337096361,337.90543094057756,250.28599897760532,0.9596103159820725,0.572604269702279,0.7324736430659455,,PP_RS20410,sohB,protease SohB,CDS,1020.0,
PP_3923,71.97347039023738,72.37266055798474,113.43447545908565,18.14235855196765,71.13798546117422,37.779018713600806,3.9671506978584885,1.0173560593374462,3.002578661955774,,PP_RS20415,,histidine phosphatase family protein,CDS,711.0,
PP_3924,173.3334887345673,152.80825051235922,194.2809395649636,99.78297203582208,141.1644398995176,159.3802351980034,1.73710489072565,1.0824840209129851,1.2189776186714865,,PP_RS20420,,SCP2 sterol-binding domain-containing protein,CDS,318.0,
PP_3925,44.813176069030625,41.57372304384737,42.0770329618788,45.35589637991913,91.14554387212947,69.65506575320148,0.9880341839935769,0.456124581385704,0.6040771407920874,,PP_RS20425,,phosphotransferase family protein,CDS,1068.0,
PP_3926,49.42283065006475,46.29525827596749,54.006088698493926,34.01692228493935,41.12664784474135,51.9461507312011,1.4528895423307069,1.1256754610961328,1.0396552571903184,,PP_RS20430,,SDR family oxidoreductase,CDS,768.0,
PP_0386,100.4433256719652,96.02876272096604,143.58245268434933,229.0472767185916,217.86008047484606,245.5636216384052,0.43852660948844313,0.440781819742573,0.5847057138446015,,PP_RS02045,,bifunctional diguanylate cyclase/phosphodiesterase,CDS,3744.0,
PP_3927,134.91097015287946,131.04076244222597,123.35728091272458,54.427075655902954,53.35348909588067,68.47447141840145,2.4787473610709694,2.4560860903911044,1.8015076035997588,,PP_RS20435,,bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG,CDS,822.0,
PP_5648,40.832110749046606,26.80379231772804,45.059296896032585,31.74912746594339,23.342151479447793,16.528320687200353,1.2860860756833818,1.148299990312724,2.726187236367384,,PP_RS20440,,hypothetical protein,CDS,351.0,
PP_3928,2.409592167358748,3.607737177363575,4.446284410920183,4.5355896379919125,4.446124091323389,9.444754678400201,0.5312632666710058,0.8114342072467284,0.47076759135826657,,PP_RS20445,,RcnB family protein,CDS,291.0,
PP_3929,94.70744866488296,91.76727451146274,57.91014330320433,56.69487047489891,90.03401284929862,118.05943348000251,1.6704764976368318,1.019251187493612,0.4905168659225646,,PP_RS20450,,hypothetical protein,CDS,186.0,
PP_3930,62.544631474485755,58.88601889495446,62.19375877226158,9.071179275983825,7.7807171598159295,1.1805943348000252,6.894873265273705,7.568199394147819,52.68004168662749,,PP_RS20455,,glycine zipper domain-containing protein,CDS,393.0,
PP_3931,240.0949065019309,230.02351130841586,265.7468280234124,136.0676891397574,312.34021741546803,278.62026301280594,1.7645254947728657,0.7364517871307097,0.9537957690148262,2.5643774252116025e-06,PP_RS20460,,SLC13 family permease,CDS,1830.0,Metabolic:S_Transport__Inner_Membrane
PP_3932,90.15017652226967,90.07236442813759,79.27399766786961,56.69487047489891,54.465020118711514,62.57149974440133,1.5900940555492187,1.6537653751309849,1.2669345946908162,,PP_RS20465,,GGDEF domain-containing protein,CDS,1425.0,
PP_3933,50.8371564874275,47.21535232120115,61.000853198600076,20.41015337096361,33.34593068492541,28.3342640352006,2.4907777792473964,1.4159254623097277,2.152900570235976,,PP_RS20470,,TSUP family transporter,CDS,762.0,
PP_3934,23.624479727799898,20.266281996330957,22.719428880189714,4.5355896379919125,11.115310228308472,18.889509356800403,5.208689853665731,1.823276326081911,1.2027537852384982,,PP_RS20475,,LysR family transcriptional regulator,CDS,906.0,
PP_0387,3775.0189984556346,3802.02229891502,3825.8108436743332,1068.1313597470955,1683.9694995887335,1776.7944738740375,3.534227287690024,2.257773849136559,2.1532095579590127,1102.5093405077262,PP_RS02050,rpoD,RNA polymerase sigma factor RpoD,CDS,1851.0,Transcription
PP_3938,17.60049930940303,19.951512980856283,9.5432445892921,15.874563732971694,15.561434319631859,22.431292361200473,1.1087233391394904,1.2821127263112262,0.42544336882698297,,PP_RS20485,,hypothetical protein,CDS,186.0,
PP_3939,14.955186169150489,16.997526835632414,16.32111716691433,31.74912746594339,26.676744547940334,23.6118866960005,0.47104243054214945,0.6371664580393773,0.6912246097504307,0.0,PP_RS20490,,OprD family porin,CDS,1293.0,Metabolic:S_Transport__Outer_Membrane
PP_3940,12.152725713635425,10.460016514235333,11.874832755994147,68.0338445698787,7.7807171598159295,11.80594334800025,0.17862764908358453,1.3443512081709945,1.0058351464142479,0.0,PP_RS20495,,MFS transporter,CDS,1314.0,Metabolic:S_Transport__Inner_Membrane
PP_3941,2.0167238792024302,2.1549571059420014,1.6266894186293352,9.071179275983825,4.446124091323389,4.722377339200101,0.22232212790036654,0.48468217748294523,0.34446409123775606,0.0,PP_RS20500,,N-carbamoylsarcosine amidohydrolase,CDS,642.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism
PP_3942,3.692961908669385,4.043571198790048,5.042737197750939,18.14235855196765,10.003779205477624,2.3611886696000504,0.20355467554514078,0.4042043627448283,2.1356773656740877,0.0,PP_RS20505,,maleate isomerase,CDS,753.0,Metabolic:S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway
PP_3943,3.9810653199840185,3.9225061928382496,6.994764500106141,20.41015337096361,2.2230620456616945,7.08356600880015,0.1950531800337992,1.7644609607244297,0.9874637282149008,0.0,PP_RS20510,nicD,N-formylmaleamate deformylase,CDS,807.0,Metabolic:S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway
PP_3944,9.612177450224571,8.740893429719803,8.78412286059841,29.481332646947433,13.338372273970167,28.3342640352006,0.3260428409168213,0.6553193485818097,0.3100176821139805,0.0,PP_RS20515,nicC,6-hydroxynicotinate 3-monooxygenase,CDS,1149.0,Metabolic:S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway
PP_3945,8.905014531543198,10.169460499951018,10.953042085437524,24.94574300895552,16.672965342462707,9.444754678400201,0.3569753175259722,0.6099371222257289,1.1596957738337788,0.0,PP_RS20520,,"2,5-dihydroxypyridine 5,6-dioxygenase",CDS,1053.0,Metabolic:S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway
PP_3946,59.663597361339434,58.159628859243675,52.542068221727526,27.213537827951477,40.015116821910496,25.97307536560055,2.192423408472013,1.4534414360974213,2.0229436630871858,,PP_RS20525,,MarR family winged helix-turn-helix transcriptional regulator,CDS,477.0,
PP_3947,4.1382126352465445,2.76028213570099,4.392061430299205,9.071179275983825,6.669186136985084,0.0,0.4561934572501027,0.41388590436745876,inf,0.0,PP_RS20530,,(2Fe-2S)-binding protein,CDS,474.0,Metabolic:S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway
PP_0388,510.493053630319,550.0709610425886,485.89212934458243,356.04378658236516,360.1360513971945,240.8412442992051,1.4337929009532777,1.5273976568258496,2.0174789029944655,,PP_RS02055,dnaG,DNA primase,CDS,1983.0,
PP_3948,23.100655343591473,21.719062067752528,22.665205899568736,86.17620312184636,44.46124091323389,22.431292361200473,0.26806304416694904,0.488494284496856,1.0104280009640847,0.0,PP_RS20535,,molybdopterin cofactor-binding domain-containing protein,CDS,3564.0,Metabolic:S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway
PP_3949,25.117379222793904,27.7238863629617,23.261658686399496,56.69487047489891,40.015116821910496,37.779018713600806,0.44302736759782124,0.6928353223695035,0.615729563087489,,PP_RS20540,,TetR family transcriptional regulator,CDS,639.0,
PP_3950,48.00850481270201,48.93447540571668,50.59004091937232,99.78297203582208,93.36860591779117,69.65506575320148,0.48112923310669636,0.5240998826607984,0.7262937788131669,,PP_RS20545,,methyl-accepting chemotaxis protein,CDS,2166.0,
PP_3951,30.067519653563505,27.433330348677384,35.7329442292244,38.55251192293127,18.896027388124402,21.25069802640045,0.7799107802280235,1.4518041165582998,1.6814950824124542,0.003066739133224867,PP_RS20550,,3-oxoacid CoA-transferase subunit A,CDS,696.0,Metabolic:S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway
PP_3952,24.200686550429165,30.58102050342413,20.387840713487666,27.213537827951477,13.338372273970167,8.264160343600176,0.8892885116014662,2.2927100755092127,2.467019015340881,0.003066739133224867,PP_RS20555,,3-oxoacid CoA-transferase subunit B,CDS,642.0,Metabolic:S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway
PP_3953,89.33824872674661,87.09416528172336,97.22180425341327,92.97958757883421,74.47257852966676,87.36398077520185,0.9608372230195124,1.169479652796347,1.112836244305039,0.0,PP_RS20560,,TrkH family potassium uptake protein,CDS,1455.0,Metabolic:S_Transport__Inner_Membrane
PP_3954,14.614700319415014,14.890995732071131,23.58699657012536,115.65753576879379,58.911144210034905,53.12674506600113,0.12636185115192716,0.25277043811915306,0.4439759398175523,,PP_RS20565,,TAXI family TRAP transporter solute-binding subunit,CDS,951.0,
PP_3955,18.33385344729482,16.658544818967382,20.767401577834512,77.10502384586253,66.69186136985083,31.876047039600675,0.23777767689878768,0.24978377386386993,0.6515049231805461,,PP_RS20570,,TRAP transporter permease,CDS,2028.0,
PP_3956,6.102554076028133,6.198528304732048,8.513007957493521,20.41015337096361,14.449903296801015,14.1671320176003,0.29899599307812635,0.4289667672796334,0.6008984702703078,,PP_RS20575,,DUF1850 domain-containing protein,CDS,417.0,
PP_3957,203.2438610728683,171.6701784396493,186.74394525864767,251.72522490855116,254.54060422826404,213.68757459880453,0.807403632856836,0.6744314093232091,0.8739111088197657,0.0,PP_RS20580,betT,choline BCCT transporter BetT,CDS,1974.0,Metabolic:S_Transport__Inner_Membrane
PP_0389,3304.519936559629,3170.7409318799655,3026.0218795149103,238.11845599457544,211.19089433786098,224.31292361200474,13.877630453957375,15.013625193553313,13.490180729617864,31086.59490092848,PP_RS02060,rpsU,30S ribosomal protein S21,CDS,216.0,Translation
PP_3958,418.90236005147625,449.49015409783493,413.50445021557704,131.5320995017655,310.11715536980637,246.74421597320523,3.184791861745152,1.4494204732460867,1.6758425261748824,0.0,PP_RS20585,nhaA,Na+/H+ antiporter NhaA,CDS,1362.0,Metabolic:S_Transport__Inner_Membrane
PP_3959,55.630149602934566,52.663277589032056,55.849670039607176,86.17620312184636,44.46124091323389,59.029716740001255,0.6455395757489794,1.1844761078937145,0.9461280372663701,0.0,PP_RS20590,,chloride channel protein,CDS,1362.0,Metabolic:S_Transport__Inner_Membrane
PP_3960,25.798350922264856,30.266251487949454,28.41284184539239,9.071179275983825,25.565213525109485,31.876047039600675,2.8439908569072863,1.183884165810809,0.8913539941164652,,PP_RS20595,,TetR/AcrR family transcriptional regulator,CDS,606.0,
PP_3961,18.412427104926085,21.21058904275498,19.03226619796322,36.2847171039353,12.22684125113932,4.722377339200101,0.5074430386816808,1.734756230745904,4.030229867481745,,PP_RS20600,,MFS transporter,CDS,1209.0,
PP_3962,9.874089642328782,13.414002659459198,12.52550852344588,49.89148601791104,24.45368250227864,17.708915022000376,0.19791131574601695,0.5485473469367755,0.7072996006748592,,PP_RS20610,,OBAP family protein,CDS,795.0,
PP_3963,25.615012387791907,23.002351130841586,18.273144469269532,809.6027503815565,1075.96203010026,471.05713958521,0.031638988844491754,0.021378404151211717,0.03879177902994947,,PP_RS20615,,general stress protein,CDS,327.0,
PP_3964,52.59196817452571,68.47436736633685,50.6442638999933,74.83722902686657,78.91870262099015,95.62814111880203,0.7027514094040707,0.8676570330253326,0.5295958209317928,,PP_RS20620,,IS66 family transposase,CDS,1536.0,
PP_3965,1.519090714204428,0.8716680428529443,2.114696244218136,0.0,2.2230620456616945,0.0,inf,0.3921024357165399,inf,,PP_RS28660,tnpB,IS66 family insertion sequence element accessory protein TnpB,CDS,336.0,
PP_3966,1.9119590023607456,1.9612530964191248,1.4640204767664018,11.338974094979783,3.334593068492542,2.3611886696000504,0.16861834116079746,0.5881536535748099,0.6200353642279609,,PP_RS20630,,transposase,CDS,321.0,
PP_0390,173.54301848825068,166.92443020633883,205.72198847598995,61.23046011289083,58.911144210034905,77.91922609680165,2.834259585315687,2.8334949599893355,2.640195479103125,,PP_RS02065,tsaD,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,CDS,1026.0,
PP_3967,13.174183262841849,13.970901686837468,13.989529000212283,27.213537827951477,6.669186136985084,3.541783004400075,0.4841040274194128,2.0948435685966995,3.949854912859603,,PP_RS20635,,NUDIX domain-containing protein,CDS,402.0,
PP_3968,133.7061740692001,172.08179945988542,145.15491912235768,206.36932852863202,122.26841251139318,157.01904652840332,0.6478975098794756,1.4074101063825504,0.9244414759333064,,PP_RS20640,,sensor histidine kinase KdpD,CDS,1119.0,
PP_3969,2.6976955786733807,1.8886140928480462,2.9280409535328036,22.677948189959565,14.449903296801015,8.264160343600176,0.1189567749285078,0.1307008119055133,0.3543059224159777,,PP_RS20645,,response regulator,CDS,363.0,
PP_3970,5.788259445503079,8.062929396389736,6.28986575203343,65.76604975088274,23.342151479447793,5.902971674000125,0.08801288001071383,0.3454235743217138,1.0655422555621257,0.0,PP_RS20650,,zinc-dependent alcohol dehydrogenase,CDS,1203.0,Metabolic:S_Formaldehyde_Metabolism
PP_3971,4.871566773138338,5.399499265450182,10.627704201711657,9.071179275983825,13.338372273970167,3.541783004400075,0.5370378673956906,0.40480945909624255,3.000664972560009,,PP_RS20655,,PLD nuclease N-terminal domain-containing protein,CDS,234.0,
PP_3972,15.688540307042281,16.004793786827673,18.978043217342247,133.79989432076144,74.47257852966676,81.46100910120173,0.11725375708766853,0.21490854892921468,0.23297088296273363,,PP_RS20660,,SDR family oxidoreductase,CDS,1326.0,
PP_3974,134.49191064551272,156.82760870995892,174.27265971582278,126.99650986377355,136.7183158081942,122.7818108192026,1.0590205257591672,1.1470855809105824,1.419368704151472,,PP_RS20670,,LysR family transcriptional regulator,CDS,987.0,
PP_3975,20.58629829939104,21.1379500391839,22.06875311273798,18.14235855196765,16.672965342462707,10.625349013200225,1.134709042400572,1.267797875483479,2.0769908908706185,,PP_RS20675,,RidA family protein,CDS,462.0,
PP_3976,21.581564629387046,24.406705199882442,21.689192248391134,61.23046011289083,11.115310228308472,27.153669700400577,0.35246451830668973,2.1957736400126238,0.7987573130150865,,PP_RS20680,,hydrolase,CDS,687.0,
PP_0391,111.57459383639419,104.69701714711476,117.60964496690093,34.01692228493935,67.80339239268167,56.6685280704012,3.2799732116209914,1.5441265319110373,2.0753961497074807,188.18626410942161,PP_RS02070,plsY,glycerol-3-phosphate 1-O-acyltransferase PlsY,CDS,570.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_3977,94.2621979383058,105.03599916377979,99.6076154007363,496.6470653601145,302.33643820999043,240.8412442992051,0.1897971507592763,0.3474142904694343,0.4135820494142209,,PP_RS20685,,hypothetical protein,CDS,1005.0,
PP_3979,1.676238029466955,2.2033831083227207,2.00625028297618,20.41015337096361,4.446124091323389,1.1805943348000252,0.08212765475107334,0.4955739118084047,1.6993561834395965,,PP_RS20690,,transposase,CDS,321.0,
PP_3980,2.750078017094223,2.6150041285588332,3.52449374036356,4.5355896379919125,2.2230620456616945,2.3611886696000504,0.6063330760919088,1.17630730714962,1.492677728696943,,PP_RS28665,tnpB,IS66 family insertion sequence element accessory protein TnpB,CDS,336.0,
PP_3981,75.48309376443382,84.21281814007057,76.0748418112319,99.78297203582208,66.69186136985083,54.307339400801155,0.7564726949337146,1.2627150661315982,1.400820637700208,,PP_RS20700,,IS66 family transposase,CDS,1536.0,
PP_3982,475.0825252578296,595.1071432566574,472.87861399554777,607.7690114909163,550.2078563012694,632.7985634528135,0.7816827055601372,1.081604227277342,0.7472814277822066,,PP_RS20705,,AAA family ATPase,CDS,2646.0,
PP_3983,75.87596205259014,74.62446966868818,70.59832076851316,188.22696997666438,175.62190160727386,200.70103691600426,0.4031088746846264,0.4249155087476709,0.35175862493455573,,PP_RS20710,,hypothetical protein,CDS,681.0,
PP_5650,14.92899494994007,22.445452103463314,12.633954484687836,11.338974094979783,13.338372273970167,5.902971674000125,1.3166089652281445,1.6827729532834836,2.1402702202239245,,PP_RS20715,,transposase,CDS,272.0,
PP_3984,55.18489887635741,62.00949604851084,52.81318312483242,40.82030674192722,38.90358579907965,41.32080171800088,1.3518981918789963,1.5939275204286647,1.2781258090117122,,PP_RS20720,,IS66 family transposase,CDS,261.0,
PP_3985,90.43827993358431,96.80357875905754,99.8245073232202,104.318561673814,118.93381944290066,75.55803742720161,0.866943317492903,0.81392810903153,1.321163316601477,,PP_RS20725,,IS66-like element ISPpu13 family transposase,CDS,1533.0,
PP_3986,2.3572097289379053,2.106531103561282,3.795608643468449,27.213537827951477,1.1115310228308473,0.0,0.08661901087027266,1.895161772629943,inf,,PP_RS20730,tnpB,IS66 family insertion sequence element accessory protein TnpB,CDS,360.0,
PP_0392,29.150826981198765,25.738420265352214,41.101019310701204,6.803384456987869,25.565213525109485,17.708915022000376,4.284753737716155,1.0067750946055118,2.32092249918417,14.500500815079434,PP_RS02075,folB,dihydroneopterin aldolase,CDS,357.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Folate_Biosynthesis
PP_3987,14.876612511519227,26.779579316537678,19.466050042931045,65.76604975088274,34.45746170775626,9.444754678400201,0.22620504907730976,0.7771779460618158,2.0610434792392405,,PP_RS20735,,tyrosine-type recombinase/integrase,CDS,960.0,
PP_5651,68.59480311209305,76.51308376153622,77.21352440427245,312.955685021442,98.9262610319454,97.98932978840207,0.21918375794129866,0.7734355161449852,0.7879789010804252,,PP_RS20740,,hypothetical protein,CDS,1257.0,
PP_3988,177.07883308165754,164.09150906706677,187.88262785168823,918.4569016933624,355.6899273058711,471.05713958521,0.19280037283750237,0.4613330220227415,0.39885315827529655,,PP_RS20745,,ATP-binding protein,CDS,2049.0,
PP_3989,487.9686051093569,644.2837486742777,379.34397242436097,1755.2731899028702,547.9847942556077,554.8793373560118,0.2780015144744273,1.1757328951973645,0.6836512857586785,0.0,PP_RS20750,,DNA cytosine methyltransferase,CDS,1047.0,Metabolic:Unassigned
PP_3990,1278.9958077024971,1554.256759410371,1240.0795668017631,163.28122696770888,367.9167685570104,460.43179057200973,7.8330854774593055,4.224479263356901,2.6932970142247803,,PP_RS20760,,Bax inhibitor-1/YccA family protein,CDS,672.0,
PP_3992,98.55755788881487,82.37263004960323,104.05389981165648,68.0338445698787,65.58033034701998,34.237235709200725,1.4486548351326045,1.256056955091967,3.039202717633352,0.0,PP_RS20765,,nucleobase:cation symporter-2 family protein,CDS,1380.0,Metabolic:S_Transport__Inner_Membrane
PP_3993,182.99804862321275,198.03813673595087,164.40407724280482,15.874563732971694,42.238178867572195,34.237235709200725,11.527752932392291,4.6886050025227775,4.801908619001732,,PP_RS20770,tusD,sulfurtransferase complex subunit TusD,CDS,393.0,
